ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Response,Z_Revenue_correct,Age,MntTotal,NumTotalPurchases,AcceptedTotalFirstFiveCmps,AcceptedTotalFirstFiveCmpsMorePilot,TotalYearAfterRegistration,TotalChildren,DaysOfRegistration,NumTotalPurchasesByMonthRegistred,PurchaseEveryNDays
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,False,False,False,False,False,False,3,False,0,45,389,14,0,0,7,3,182,2.307692307692308,12.999999999999998
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,True,False,False,False,False,False,3,True,11,35,37,5,1,2,7,1,314,0.47770700636942676,62.8
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,False,True,False,False,False,False,3,False,0,49,298,12,1,1,7,1,370,0.9729729729729729,30.833333333333336
10475,1970,Master,Together,,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,False,False,False,False,False,False,3,False,0,50,303,12,0,0,7,1,455,0.7912087912087913,37.916666666666664
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,False,False,False,False,False,False,3,False,0,65,184,9,0,0,6,1,56,4.821428571428571,6.222222222222222
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,False,False,False,False,False,False,3,False,0,64,149,8,0,0,7,2,362,0.6629834254143646,45.25
2902,1958,Graduation,Together,,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,False,False,False,False,False,False,3,False,0,62,39,4,0,0,8,2,665,0.18045112781954886,166.25
4345,1964,2n Cycle,Single,,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,False,False,False,False,False,False,3,False,0,56,17,3,0,0,6,2,169,0.5325443786982248,56.333333333333336
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,False,False,False,False,False,False,3,False,0,47,41,5,0,0,8,1,632,0.23734177215189875,126.39999999999999
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,True,False,True,False,False,False,3,False,0,72,1780,20,2,2,6,0,166,3.6144578313253013,8.299999999999999
3769,1972,PhD,Together,,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,False,False,False,False,False,False,3,False,0,48,39,4,0,0,6,1,120,1.0,30.0
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,3,False,0,44,20,4,0,0,7,2,314,0.38216560509554137,78.5
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,False,False,False,False,False,False,3,False,0,40,39,4,0,0,8,2,561,0.21390374331550802,140.25
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,False,False,False,False,False,False,3,False,0,41,1360,20,0,0,6,0,59,10.16949152542373,2.9499999999999997
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,False,False,False,False,False,False,3,False,0,48,254,11,0,0,7,2,262,1.2595419847328246,23.818181818181813
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,False,False,False,False,False,False,3,False,0,47,59,7,0,0,7,1,270,0.7777777777777778,38.57142857142857
10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,False,False,False,False,False,False,3,False,0,48,39,4,0,0,6,1,120,1.0,30.0
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,False,False,False,False,False,False,3,False,0,45,43,4,0,0,8,2,598,0.20066889632107024,149.5
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,False,False,False,False,False,False,3,False,0,48,20,5,0,0,6,1,46,3.260869565217391,9.200000000000001
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,False,False,False,False,False,False,3,False,0,64,774,21,0,0,7,2,335,1.8805970149253732,15.95238095238095
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,False,False,False,False,False,False,3,False,0,46,14,3,0,0,6,2,39,2.3076923076923075,13.000000000000002
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,False,False,False,False,False,False,3,False,0,48,57,6,0,0,6,1,143,1.2587412587412588,23.833333333333332
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,3,False,0,52,777,21,0,0,7,1,435,1.4482758620689655,20.714285714285715
10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,False,False,False,False,False,False,3,False,0,51,308,12,0,0,8,2,567,0.634920634920635,47.24999999999999
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,False,False,False,False,False,False,3,False,0,59,254,11,0,0,8,2,674,0.48961424332344217,61.272727272727266
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,False,False,False,False,False,False,3,False,0,48,712,20,0,0,6,1,93,6.451612903225806,4.65
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,False,False,False,False,False,False,3,False,0,67,147,8,0,0,6,1,70,3.4285714285714284,8.75
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,False,False,False,False,False,False,3,True,11,63,265,11,0,1,8,1,686,0.4810495626822157,62.36363636363637
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,False,False,False,False,False,False,3,False,0,50,713,20,0,0,8,1,626,0.9584664536741214,31.3
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,False,False,False,False,False,False,3,False,0,53,117,7,0,0,8,2,692,0.30346820809248554,98.85714285714286
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,False,False,False,False,False,False,3,False,0,69,304,12,0,0,7,1,445,0.8089887640449438,37.083333333333336
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,False,False,False,False,False,False,3,False,0,67,751,20,0,0,7,1,195,3.076923076923077,9.75
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,False,False,False,False,False,False,3,False,0,70,437,15,0,0,8,1,660,0.6818181818181818,44.0
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,False,False,False,False,False,False,3,True,11,67,121,7,0,1,8,2,662,0.31722054380664655,94.57142857142857
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,False,False,False,False,False,False,3,False,0,43,782,21,0,0,8,1,640,0.984375,30.476190476190474
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,False,True,True,True,False,False,3,True,11,48,1610,14,3,4,7,1,406,1.0344827586206897,28.999999999999996
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,False,False,False,False,False,False,3,False,0,51,16,3,0,0,6,2,132,0.6818181818181818,44.0
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,False,False,False,True,False,False,3,True,11,76,1402,20,1,2,6,0,159,3.7735849056603774,7.95
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,False,False,False,False,False,False,3,False,0,30,154,8,0,0,7,1,502,0.4780876494023904,62.75000000000001
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,False,False,False,False,False,False,3,False,0,41,445,15,0,0,7,1,385,1.1688311688311688,25.666666666666668
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,False,False,False,False,False,False,3,False,0,54,50,5,0,0,7,0,530,0.2830188679245283,106.0
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,False,False,False,False,False,False,3,False,0,72,181,9,0,0,6,0,127,2.1259842519685037,14.111111111111112
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,False,False,False,False,False,False,3,False,0,48,44,5,0,0,6,3,106,1.4150943396226416,21.2
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,False,False,False,False,False,False,3,False,0,47,43,6,0,0,6,2,153,1.1764705882352942,25.5
5824,1972,PhD,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,False,False,False,False,False,False,3,False,0,48,8,3,0,0,6,3,80,1.125,26.666666666666668
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,False,False,False,False,False,False,3,False,0,48,571,22,0,0,7,0,260,2.5384615384615388,11.818181818181817
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,False,True,False,False,False,False,3,False,0,54,1270,19,1,1,8,1,596,0.9563758389261745,31.36842105263158
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,False,False,False,False,False,False,3,False,0,51,39,4,0,0,6,1,134,0.8955223880597015,33.5
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,3,False,0,61,41,4,0,0,8,0,549,0.2185792349726776,137.25
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,False,False,False,False,False,False,3,False,0,50,66,6,0,0,7,1,422,0.4265402843601896,70.33333333333333
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,False,False,False,False,False,False,3,False,0,46,16,3,0,0,7,1,443,0.20316027088036115,147.66666666666669
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,False,False,False,False,False,False,3,False,0,48,18,3,0,0,7,1,287,0.31358885017421606,95.66666666666666
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,False,False,False,False,False,False,3,False,0,62,48,5,0,0,6,2,92,1.6304347826086956,18.400000000000002
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,False,False,False,False,False,False,3,False,0,48,375,13,0,0,7,0,483,0.8074534161490683,37.15384615384615
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,False,False,False,False,False,False,3,False,0,37,27,4,0,0,7,1,451,0.2660753880266075,112.75000000000001
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,False,False,False,False,False,False,3,False,0,47,28,4,0,0,6,1,137,0.8759124087591241,34.25
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,False,False,True,True,False,False,3,False,0,35,1089,22,2,2,7,0,193,3.419689119170984,8.772727272727273
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,False,False,False,False,False,False,3,False,0,47,32,5,0,0,7,2,189,0.7936507936507937,37.8
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,False,False,False,False,False,False,3,False,0,53,292,12,0,0,7,2,243,1.4814814814814816,20.249999999999996
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,True,False,False,False,False,False,3,False,0,41,32,4,1,1,7,2,422,0.2843601895734597,105.5
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,False,False,False,False,False,False,3,False,0,59,254,11,0,0,8,2,674,0.48961424332344217,61.272727272727266
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,False,False,False,False,False,False,3,False,0,34,20,3,0,0,7,0,521,0.1727447216890595,173.66666666666669
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,False,False,False,False,False,False,3,False,0,56,90,6,0,0,6,0,68,2.6470588235294117,11.333333333333334
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,False,False,False,False,False,False,3,False,0,37,120,7,0,0,7,1,501,0.4191616766467066,71.57142857142857
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,False,False,False,False,False,False,3,False,0,68,62,6,0,0,7,2,347,0.5187319884726225,57.833333333333336
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,False,False,False,False,False,False,3,False,0,71,19,3,0,0,7,2,282,0.3191489361702127,94.00000000000001
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,False,False,False,False,False,False,3,True,11,41,46,6,0,1,8,1,665,0.2706766917293233,110.83333333333334
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,False,False,False,True,False,False,3,True,11,72,1792,20,1,2,8,0,614,0.977198697068404,30.699999999999996
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,False,True,False,True,False,False,3,False,0,74,2157,22,2,2,7,0,276,2.3913043478260874,12.545454545454543
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,False,False,False,False,False,False,3,False,0,62,304,12,0,0,7,0,258,1.3953488372093024,21.5
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,False,False,False,False,False,False,3,False,0,49,1302,17,0,0,8,0,561,0.9090909090909092,33.0
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,True,False,False,False,False,False,3,False,0,63,832,22,1,1,8,1,576,1.1458333333333335,26.18181818181818
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,False,False,False,False,False,False,3,False,0,38,1114,16,0,0,7,0,248,1.9354838709677418,15.500000000000002
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,False,False,False,False,False,False,3,False,0,47,651,13,0,0,6,1,99,3.9393939393939394,7.615384615384615
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,False,False,False,False,False,False,3,False,0,48,184,9,0,0,7,1,498,0.5421686746987951,55.333333333333336
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,False,False,False,False,False,False,3,False,0,55,1103,16,0,0,6,0,21,22.857142857142858,1.3125
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,False,False,False,False,False,False,3,True,11,67,1464,22,0,1,7,0,229,2.8820960698689957,10.409090909090908
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,False,False,False,False,False,False,3,False,0,53,54,5,0,0,7,1,273,0.5494505494505495,54.599999999999994
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,False,False,False,False,False,False,3,False,0,55,459,15,0,0,8,0,671,0.6706408345752608,44.733333333333334
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,False,False,False,False,False,False,3,False,0,51,1051,15,0,0,6,0,5,90.0,0.3333333333333333
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,False,False,False,False,False,False,3,True,11,49,149,8,0,1,8,1,625,0.384,78.125
2157,1972,Graduation,Together,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,False,False,False,False,False,False,3,False,0,48,55,6,0,0,7,2,534,0.33707865168539325,89.0
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,False,True,True,True,False,False,3,True,11,50,2304,25,3,4,6,0,138,5.434782608695652,5.52
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,False,False,False,False,False,False,3,True,11,46,520,16,0,1,8,0,654,0.7339449541284403,40.87500000000001
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,False,True,False,False,False,False,3,False,0,70,546,17,1,1,6,1,155,3.290322580645161,9.11764705882353
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,False,False,False,False,False,True,3,False,0,61,608,18,0,0,7,1,315,1.7142857142857142,17.5
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,True,False,False,False,True,False,3,False,0,65,40,4,2,2,6,2,78,1.5384615384615383,19.5
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,False,False,False,False,False,False,3,False,0,42,33,6,0,0,6,1,12,15.0,2.0
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,False,False,False,False,False,False,3,False,0,34,42,4,0,0,7,1,357,0.3361344537815126,89.25000000000001
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,False,False,False,False,False,False,3,False,0,57,599,18,0,0,7,1,375,1.44,20.833333333333336
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,False,False,False,False,False,False,3,False,0,67,538,17,0,0,7,1,502,1.0159362549800797,29.529411764705884
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,False,False,True,False,False,False,3,False,0,68,1383,19,1,1,7,0,414,1.3768115942028984,21.789473684210527
7196,1950,PhD,Married,41145.0,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,False,False,False,False,False,False,3,False,0,70,12,3,0,0,6,2,142,0.6338028169014085,47.33333333333333
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,False,False,False,False,False,False,3,False,0,50,1429,21,0,0,7,1,530,1.1886792452830188,25.238095238095237
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,False,False,False,False,False,False,3,False,0,50,43,5,0,0,7,2,191,0.7853403141361257,38.199999999999996
4864,1977,Graduation,Married,34380.0,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,False,False,False,False,False,False,3,False,0,43,151,8,0,0,7,1,424,0.5660377358490566,53.0
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,False,False,False,False,False,False,3,False,0,54,35,4,0,0,7,1,429,0.2797202797202797,107.25000000000001
4070,1969,PhD,Married,94871.0,0,2,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,False,True,True,False,False,False,3,True,11,51,934,17,2,3,8,2,667,0.7646176911544228,39.23529411764706
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,False,False,False,False,False,False,3,False,0,62,962,19,0,0,8,1,591,0.9644670050761421,31.105263157894736
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,False,False,False,False,False,False,3,False,0,66,122,7,0,0,7,1,503,0.41749502982107356,71.85714285714286
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,3,False,0,64,1497,22,0,0,8,0,584,1.13013698630137,26.545454545454543
4220,1970,PhD,Married,59892.0,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,False,False,False,False,False,False,3,False,0,50,87,6,0,0,7,1,240,0.75,40.0
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,False,False,False,False,False,False,3,False,0,33,181,9,0,0,7,0,245,1.1020408163265307,27.222222222222218
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,True,False,False,False,False,False,3,False,0,59,1004,25,1,1,6,1,157,4.777070063694268,6.279999999999999
2849,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,False,False,False,False,False,False,3,False,0,41,1010,24,0,0,7,1,455,1.5824175824175826,18.958333333333332
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,False,False,False,False,False,False,3,False,0,60,720,20,0,0,8,1,668,0.8982035928143713,33.4
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,False,False,False,False,False,False,3,False,0,39,25,4,0,0,7,1,257,0.4669260700389105,64.25
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,False,False,False,False,False,False,3,False,0,40,30,4,0,0,7,1,312,0.3846153846153846,78.0
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,False,False,False,False,False,False,3,False,0,44,1125,16,0,0,8,1,697,0.6886657101865136,43.56250000000001
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,False,False,False,False,False,False,3,False,0,44,852,22,0,0,7,1,484,1.3636363636363638,21.999999999999996
2939,1970,Master,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,False,False,False,False,False,False,3,False,0,50,1600,14,0,0,6,0,8,52.5,0.5714285714285714
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,False,False,False,True,False,False,3,False,0,74,436,15,1,1,6,3,20,22.5,1.3333333333333333
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,False,False,True,False,False,False,3,False,0,65,1803,27,1,1,7,1,535,1.5140186915887852,19.814814814814813
5763,1972,Master,Together,49854.0,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,False,False,False,False,False,False,3,False,0,48,350,13,0,0,7,1,232,1.6810344827586208,17.846153846153847
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,False,False,False,False,False,False,3,True,11,49,715,20,0,1,7,2,371,1.6172506738544474,18.55
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,False,False,False,False,False,False,3,False,0,70,254,11,0,0,7,2,525,0.6285714285714286,47.72727272727273
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,True,False,True,True,False,False,3,True,11,32,2491,28,3,4,7,0,338,2.485207100591716,12.071428571428573
7250,1978,Graduation,Together,57867.0,1,0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,False,False,False,False,False,False,3,False,0,42,595,18,0,0,7,1,272,1.9852941176470589,15.11111111111111
2005,1990,Graduation,Married,35765.0,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,False,False,False,False,False,False,3,False,0,30,60,6,0,0,7,1,201,0.8955223880597015,33.5
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,False,False,False,False,False,False,3,False,0,61,998,24,0,0,6,0,155,4.64516129032258,6.458333333333334
